File.Name,Success,site,species,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,total_root_length_mm,Branching.frequency.per.mm,Network.Area.mm2,average_diameter_mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,volume_mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
BU107_AmphBract_6.tiff,N,107,Amphicarpa bracteata,Full,1188,1421,865.336603,1.642136,218.169995,0.573301,0.431754,3.602379,805.908165,439.824722,1646.899931,0.466,841.314841,24.021762,0,463.341831,60.51577,0,1456.784032,190.115899,0,316.746106,123.078616,0
BU107_SorgNuta_1.tiff,N,107,Sorghastrum nutans,Full,1551,737,503.019963,1.465151,123.003153,0.495546,0.169348,2.216131,615.61805,233.478086,839.93944,0.636,497.966816,5.053147,0,256.519791,10.619845,0,806.576214,33.363226,0,215.93643,17.541656,0
BU107_SorgNuta_1.tiff,N,107,Sorghastrum nutans,Full,2187,1552,916.428552,1.693531,189.421342,0.429244,0.169348,2.54022,1206.850288,390.19848,1333.442672,0.8,894.981656,21.446896,0,377.411102,46.703403,0,1186.393002,147.049669,0,309.549629,80.648851,0
BU107_SorgNuta_1.tiff,N,107,Sorghastrum nutans,Full,2334,2547,1285.546959,1.981258,251.534134,0.428484,0.189337,2.677627,1541.985024,540.829441,1871.639743,0.819,1242.002552,43.544407,0,496.89023,98.136703,0,1563.050627,308.589117,0,365.716064,175.113377,0
BU107_SorgNuta_10.tiff,N,107,Sorghastrum nutans,Full,786,1060,787.465131,1.346091,231.989567,1.213323,0.682664,5.596817,435.793397,2106.64607,3250.634181,0.285,587.254573,196.125144,4.085414,378.189234,634.308437,21.317042,1189.499182,1994.165536,66.969463,307.200381,1711.985904,87.459785
BU107_SorgNuta_10.tiff,N,107,Sorghastrum nutans,Full,1761,3142,1380.389655,2.276169,353.59463,1.082707,0.378674,6.767567,892.101274,4167.659433,5327.952102,0.49,1081.535201,238.646929,60.207525,571.681567,776.602285,346.45096,1798.284687,2440.443761,1089.223654,463.618467,2126.51162,1577.529345
BU107_SorgNuta_10.tiff,N,107,Sorghastrum nutans,Full,20269,67258,14411.90434,4.666836,1878.705384,0.324872,0.119747,12.306894,17023.80127,12763.9652,17457.33877,3.457,13844.56789,369.371485,197.964971,2975.234564,1135.754986,1428.118409,9399.19823,3570.755814,4487.384727,1322.121408,2940.290676,8501.553112
BU107_SorgNuta_11a.tiff,N,107,Sorghastrum nutans,Full,250,137,52.663456,2.601424,5.393397,0.154907,0.119747,0.515052,83.873998,1.404596,26.484557,0.048,52.663456,0,0,8.393323,0,0,26.484557,0,0,1.404596,0,0
BU107_SorgNuta_11a.tiff,N,107,Sorghastrum nutans,Full,428,368,164.024227,2.243571,24.5275,0.236114,0.169348,0.946684,235.374252,11.801584,126.121247,0.099,164.024227,0,0,40.037333,0,0,126.121247,0,0,11.801584,0,0
BU107_SorgNuta_11a.tiff,N,107,Sorghastrum nutans,Full,465,411,222.033877,1.851069,39.483467,0.311194,0.189337,1.060962,287.293392,27.928292,224.720985,0.112,222.033877,0,0,71.342682,0,0,224.720985,0,0,27.928292,0,0
BU107_SorgNuta_11b.tiff,N,107,Sorghastrum nutans,Full,468,203,92.11093,2.203864,9.779453,0.148622,0.119747,0.661325,157.344523,2.332089,44.561531,0.116,92.11093,0,0,14.142404,0,0,44.561531,0,0,2.332089,0,0
BU107_SorgNuta_11b.tiff,N,107,Sorghastrum nutans,Full,609,644,266.640021,2.415241,43.039632,0.283969,0.239494,0.965432,317.201545,26.147094,247.815414,0.222,266.640021,0,0,78.555561,0,0,247.815414,0,0,26.147094,0,0
BU107_SorgNuta_11b.tiff,N,107,Sorghastrum nutans,Full,780,834,385.226106,2.164962,66.380548,0.374101,0.305296,1.27011,368.225982,66.577714,470.039315,0.239,385.226106,0,0,149.068928,0,0,470.039315,0,0,66.577714,0,0
BU107_SorgNuta_11c.tiff,N,107,Sorghastrum nutans,Full,204,248,97.681148,2.538873,18.870617,0.306784,0.189337,1.188456,127.424209,14.817586,99.642184,0.183,97.681148,0,0,31.632055,0,0,99.642184,0,0,14.817586,0,0
BU107_SorgNuta_11c.tiff,N,107,Sorghastrum nutans,Full,145,173,106.684918,1.621598,29.173457,0.485592,0.34912,1.606576,120.554007,32.789746,167.639119,0.198,106.684918,0,0,53.361189,0,0,167.639119,0,0,32.789746,0,0
BU107_SorgNuta_11c.tiff,N,107,Sorghastrum nutans,Full,215,179,129.060735,1.386944,34.434215,0.585523,0.478988,1.857046,120.791008,54.313977,245.474134,0.189,129.060735,0,0,78.136844,0,0,245.474134,0,0,54.313977,0,0
BU107_SorgNuta_11d.tiff,N,107,Sorghastrum nutans,Full,142,60,29.120469,2.060406,3.305226,0.174808,0.119747,0.598736,46.656586,1.077209,16.478888,0.106,29.120469,0,0,5.245393,0,0,16.478888,0,0,1.077209,0,0
BU107_SorgNuta_11d.tiff,N,107,Sorghastrum nutans,Full,277,189,81.41441,2.321456,10.517931,0.195892,0.169348,1.060962,124.926539,4.354761,52.69601,0.143,81.41441,0,0,16.707925,0,0,52.69601,0,0,4.354761,0,0
BU107_SorgNuta_11d.tiff,N,107,Sorghastrum nutans,Full,318,284,120.595098,2.354988,18.485246,0.245852,0.189337,1.151691,164.324502,9.379439,97.572111,0.146,120.595098,0,0,30.974534,0,0,97.572111,0,0,9.379439,0,0
BU107_SorgNuta_11e.tiff,N,107,Sorghastrum nutans,Full,60,14,6.668487,2.099427,0.673951,0.126417,0.084674,0.305296,12.781822,0.103804,2.703546,0.049,6.668487,0,0,0.860565,0,0,2.703546,0,0,0.103804,0,0
BU107_SorgNuta_11e.tiff,N,107,Sorghastrum nutans,Full,274,220,68.245324,3.223664,7.39374,0.181982,0.119747,0.616436,96.715996,2.896292,41.352637,0.088,68.245324,0,0,13.115182,0,0,41.352637,0,0,2.896292,0,0
BU107_SorgNuta_11e.tiff,N,107,Sorghastrum nutans,Full,286,250,110.878346,2.254723,16.653391,0.283844,0.189337,0.871772,134.243777,11.261841,102.11051,0.085,110.878346,0,0,32.492645,0,0,102.11051,0,0,11.261841,0,0
BU107_SorgNuta_11f.tiff,N,107,Sorghastrum nutans,Full,157,41,26.035369,1.574781,2.310432,0.124264,0.084674,0.431754,47.730786,0.424201,10.347564,0.062,26.035369,0,0,3.285716,0,0,10.347564,0,0,0.424201,0,0
BU107_SorgNuta_11f.tiff,N,107,Sorghastrum nutans,Full,308,116,68.118526,1.702914,7.05318,0.14622,0.084674,0.644858,121.638479,1.759982,31.858548,0.076,68.118526,0,0,10.135821,0,0,31.858548,0,0,1.759982,0,0
BU107_SorgNuta_11f.tiff,N,107,Sorghastrum nutans,Full,415,249,123.968776,2.00857,13.930702,0.17348,0.119747,0.884023,199.558733,4.4879,68.72291,0.075,123.968776,0,0,21.815646,0,0,68.72291,0,0,4.4879,0,0
BU107_SorgNuta_12a.tiff,N,107,Sorghastrum nutans,Full,399,371,153.260355,2.420717,23.642043,0.297749,0.189337,1.104014,183.002686,19.550838,148.825151,0.096,153.260355,0,0,47.228382,0,0,148.825151,0,0,19.550838,0,0
BU107_SorgNuta_12a.tiff,N,107,Sorghastrum nutans,Full,354,392,209.545494,1.870715,43.688489,0.448975,0.267763,1.635327,213.246741,60.03604,307.426766,0.109,209.545494,0,0,97.741347,0,0,307.426766,0,0,60.03604,0,0
BU107_SorgNuta_12a.tiff,N,107,Sorghastrum nutans,Full,394,486,265.868412,1.827972,55.550736,0.534722,0.34912,1.902812,227.582053,107.071599,463.991012,0.109,265.868412,0,0,147.505551,0,0,463.991012,0,0,107.071599,0,0
BU107_SorgNuta_12b.tiff,N,107,Sorghastrum nutans,Full,268,198,109.547419,1.807436,21.202557,0.382666,0.189337,1.617695,128.999704,24.805162,138.517742,0.058,109.547419,0,0,44.091567,0,0,138.517742,0,0,24.805162,0,0
BU107_SorgNuta_12b.tiff,N,107,Sorghastrum nutans,Full,329,455,207.836115,2.189225,40.049872,0.399108,0.239494,2.303382,233.886527,58.75425,277.633244,0.088,206.168681,1.667433,0,84.79334,3.546862,0,266.490447,11.142797,0,52.817689,5.936561,0
BU107_SorgNuta_12b.tiff,N,107,Sorghastrum nutans,Full,359,365,224.293262,1.627334,51.811744,0.512979,0.34912,2.584985,220.694831,91.675574,380.905357,0.09,219.96109,4.332172,0,111.510247,9.429509,0,350.645048,30.260309,0,74.771242,16.904332,0
BU107_SorgNuta_12c.tiff,N,107,Sorghastrum nutans,Full,196,180,82.037946,2.194107,15.798406,0.267938,0.239494,0.661325,114.818482,6.86491,73.19666,0.067,82.037946,0,0,23.233088,0,0,73.19666,0,0,6.86491,0,0
BU107_SorgNuta_12c.tiff,N,107,Sorghastrum nutans,Full,183,141,96.380434,1.462953,25.832383,0.389603,0.42337,0.803288,125.683016,15.497517,123.755117,0.077,96.380434,0,0,39.307313,0,0,123.755117,0,0,15.497517,0,0
BU107_SorgNuta_12c.tiff,N,107,Sorghastrum nutans,Full,239,177,116.717025,1.516488,31.381721,0.442054,0.49373,0.931414,129.810036,24.635984,170.928065,0.077,116.717025,0,0,54.282013,0,0,170.928065,0,0,24.635984,0,0
BU107_SorgNuta_12d.tiff,N,107,Sorghastrum nutans,Full,404,166,68.339238,2.429058,7.042425,0.133714,0.119747,0.42337,124.858886,1.240015,29.788445,0.107,68.339238,0,0,9.466747,0,0,29.788445,0,0,1.240015,0,0
BU107_SorgNuta_12d.tiff,N,107,Sorghastrum nutans,Full,755,845,295.393771,2.860588,42.10578,0.223076,0.169348,0.957977,416.446331,19.003939,217.75711,0.14,295.393771,0,0,69.220832,0,0,217.75711,0,0,19.003939,0,0
BU107_SorgNuta_12d.tiff,N,107,Sorghastrum nutans,Full,721,777,359.993252,2.158374,67.470341,0.31278,0.254022,1.500427,449.190673,43.550171,369.631819,0.136,359.993252,0,0,117.512541,0,0,369.631819,0,0,43.550171,0,0
BU107_SorgNuta_12e.tiff,N,107,Sorghastrum nutans,Full,276,238,113.911352,2.089344,21.598682,0.376925,0.189337,1.478768,131.673469,26.108905,142.954469,0.047,113.911352,0,0,45.353529,0,0,142.954469,0,0,26.108905,0,0
BU107_SorgNuta_12e.tiff,N,107,Sorghastrum nutans,Full,343,445,193.147276,2.303941,37.93123,0.414011,0.254022,1.857046,206.095526,57.063511,267.944925,0.08,193.147276,0,0,85.208793,0,0,267.944925,0,0,57.063511,0,0
BU107_SorgNuta_12e.tiff,N,107,Sorghastrum nutans,Full,286,443,222.779617,1.988512,49.006604,0.504177,0.338696,2.091294,206.101544,90.439312,374.392375,0.088,222.226227,0.55339,0,117.990053,1.134167,0,370.829283,3.563092,0,88.613376,1.825936,0
BU107_SorgNuta_12f.tiff,N,107,Sorghastrum nutans,Full,125,77,41.761784,1.843791,5.827163,0.239598,0.169348,0.833942,60.387145,3.319021,32.413501,0.038,41.761784,0,0,10.213627,0,0,32.413501,0,0,3.319021,0,0
BU107_SorgNuta_12f.tiff,N,107,Sorghastrum nutans,Full,222,222,88.013054,2.522353,13.319486,0.254133,0.189337,1.01961,115.464629,8.221007,74.676579,0.048,88.013054,0,0,23.703899,0,0,74.676579,0,0,8.221007,0,0
BU107_SorgNuta_12f.tiff,N,107,Sorghastrum nutans,Full,211,319,123.119632,2.590976,21.177463,0.305493,0.254022,1.113713,140.508496,15.003057,123.807974,0.055,123.119632,0,0,39.344252,0,0,123.807974,0,0,15.003057,0,0
BU107_SorgNuta_13a.tiff,N,107,Sorghastrum nutans,Full,280,250,110.156552,2.269497,20.661246,0.323307,0.239494,1.357428,136.255106,16.091286,118.478494,0.029,110.156552,0,0,37.675743,0,0,118.478494,0,0,16.091286,0,0
BU107_SorgNuta_13a.tiff,N,107,Sorghastrum nutans,Full,395,387,181.216361,2.135569,32.944712,0.346932,0.189337,1.48119,209.832915,31.79529,207.507033,0.041,181.216361,0,0,65.925747,0,0,207.507033,0,0,31.79529,0,0
BU107_SorgNuta_13a.tiff,N,107,Sorghastrum nutans,Full,325,445,222.73388,1.9979,43.073688,0.400833,0.267763,1.611033,232.884665,49.489086,290.237461,0.046,222.73388,0,0,92.240879,0,0,290.237461,0,0,49.489086,0,0
BU107_SorgNuta_13b.tiff,N,107,Sorghastrum nutans,Full,110,126,80.100503,1.573024,23.290729,0.422521,0.42337,1.01961,104.224689,15.924764,111.539255,0.034,80.100503,0,0,35.454312,0,0,111.539255,0,0,15.924764,0,0
BU107_SorgNuta_13b.tiff,N,107,Sorghastrum nutans,Full,113,129,87.919353,1.467254,29.047987,0.501846,0.508044,1.129692,105.077447,24.310084,145.085614,0.081,87.919353,0,0,46.14517,0,0,145.085614,0,0,24.310084,0,0
BU107_SorgNuta_13b.tiff,N,107,Sorghastrum nutans,Full,162,174,113.081935,1.538707,33.901866,0.557069,0.56801,1.365327,103.388222,38.835438,208.249855,0.038,113.081935,0,0,66.176448,0,0,208.249855,0,0,38.835438,0,0
BU107_SorgNuta_13c.tiff,N,107,Sorghastrum nutans,Full,670,840,316.547191,2.653633,47.207013,0.308543,0.189337,1.292493,341.810915,44.685358,320.066065,0.079,316.547191,0,0,101.57169,0,0,320.066065,0,0,44.685358,0,0
BU107_SorgNuta_13c.tiff,N,107,Sorghastrum nutans,Full,457,624,328.362954,1.900336,74.908891,0.473182,0.305296,1.874339,328.313958,105.200636,505.150754,0.108,328.362954,0,0,160.665678,0,0,505.150754,0,0,105.200636,0,0
BU107_SorgNuta_13c.tiff,N,107,Sorghastrum nutans,Full,378,610,341.161191,1.788011,88.038381,0.560635,0.378674,2.012678,305.621752,152.539812,626.624594,0.086,341.016644,0.144548,0,198.886452,0.290381,0,625.712335,0.912258,0,152.081654,0.458158,0
BU107_SorgNuta_13d.tiff,N,107,Sorghastrum nutans,Full,273,551,234.482468,2.349856,46.543816,0.388568,0.267763,1.526482,240.48964,47.432172,293.812478,0.08,234.482468,0,0,93.372825,0,0,293.812478,0,0,47.432172,0,0
BU107_SorgNuta_13d.tiff,N,107,Sorghastrum nutans,Full,145,187,150.369404,1.243604,58.463421,0.653331,0.677392,1.608806,159.201333,71.710511,315.056826,0.638,150.369404,0,0,100.160031,0,0,315.056826,0,0,71.710511,0,0
BU107_SorgNuta_13d.tiff,N,107,Sorghastrum nutans,Full,196,246,177.519546,1.385763,64.460865,0.680682,0.682664,1.949342,164.620042,96.252502,393.099359,0.079,177.519546,0,0,124.967189,0,0,393.099359,0,0,96.252502,0,0
BU107_SorgNuta_13e.tiff,N,107,Sorghastrum nutans,Full,230,132,59.094425,2.233713,9.836811,0.238209,0.169348,0.69824,88.661818,4.311789,47.272529,0.036,59.094425,0,0,15.023266,0,0,47.272529,0,0,4.311789,0,0
BU107_SorgNuta_13e.tiff,N,107,Sorghastrum nutans,Full,360,276,135.566622,2.035899,21.747454,0.232176,0.169348,0.850963,206.02198,9.457291,103.840889,0.173,135.566622,0,0,32.995091,0,0,103.840889,0,0,9.457291,0,0
BU107_SorgNuta_13e.tiff,N,107,Sorghastrum nutans,Full,377,389,186.30759,2.087945,32.501984,0.274425,0.239494,1.033578,253.191898,16.753972,166.421308,0.062,186.30759,0,0,52.932398,0,0,166.421308,0,0,16.753972,0,0
BU107_SorgNuta_13f.tiff,N,107,Sorghastrum nutans,Full,141,213,140.967794,1.510983,48.354162,0.55517,0.56801,1.439458,159.154225,51.110468,252.806733,0.066,140.967794,0,0,80.378137,0,0,252.806733,0,0,51.110468,0,0
BU107_SorgNuta_13f.tiff,Y,107,Sorghastrum nutans,Full,113,127,118.205354,1.074401,55.394795,0.697813,0.780656,1.526482,149.784164,65.536381,265.732572,0.105,118.205354,0,0,84.515847,0,0,265.732572,0,0,65.536381,0,0
BU107_SorgNuta_13f.tiff,N,107,Sorghastrum nutans,Full,211,215,170.894554,1.258086,60.89036,0.6974,0.682664,1.617695,156.680929,97.065139,388.680596,0.087,170.894554,0,0,123.666984,0,0,388.680596,0,0,97.065139,0,0
BU107_SorgNuta_13g.tiff,N,107,Sorghastrum nutans,Full,48,20,11.487642,1.741001,2.754952,0.27971,0.267763,0.508044,19.524924,1.046627,10.93777,0.025,11.487642,0,0,3.4816,0,0,10.93777,0,0,1.046627,0,0
BU107_SorgNuta_13g.tiff,N,107,Sorghastrum nutans,Full,108,193,62.254442,3.10018,9.634267,0.264246,0.254022,0.661325,71.655838,4.833614,53.813925,0.301,62.254442,0,0,17.052967,0,0,53.813925,0,0,4.833614,0,0
BU107_SorgNuta_13g.tiff,N,107,Sorghastrum nutans,Full,81,79,47.473969,1.66407,12.862419,0.424831,0.49373,0.84674,54.461123,8.424981,66.130343,0.044,47.473969,0,0,21.041926,0,0,66.130343,0,0,8.424981,0,0
BU107_SorgNuta_14.tiff,Y,107,Sorghastrum nutans,Full,213,425,286.234878,1.484795,62.61467,0.40134,0.254022,1.526482,351.840566,62.677827,363.94712,0.063,286.234878,0,0,115.746466,0,0,363.94712,0,0,62.677827,0,0
BU107_SorgNuta_14.tiff,Y,107,Sorghastrum nutans,Full,400,709,379.409609,1.868693,89.25902,0.606479,0.42337,3.0353,301.0344,215.935868,757.754165,0.126,366.675626,12.733984,0,209.853471,31.196421,0,659.747719,98.006447,0,154.928229,61.007639,0
BU107_SorgNuta_14.tiff,N,107,Sorghastrum nutans,Full,375,721,429.051578,1.680451,110.949116,0.830612,0.598736,3.856155,238.459831,431.185473,1170.984503,0.079,393.81975,35.231827,0,284.614139,87.834139,0,894.718623,276.26588,0,253.434541,177.750931,0
BU107_SorgNuta_2.tiff,Y,107,Sorghastrum nutans,Full,335,461,284.658955,1.619482,36.135223,0.203157,0.119747,1.250197,442.990385,14.63226,179.784864,0.075,284.658955,0,0,57.150115,0,0,179.784864,0,0,14.63226,0,0
BU107_SorgNuta_2.tiff,Y,107,Sorghastrum nutans,Full,279,478,313.244086,1.525967,48.176713,0.25077,0.169348,1.354784,457.992514,25.354449,245.528111,0.158,313.244086,0,0,78.068023,0,0,245.528111,0,0,25.354449,0,0
BU107_SorgNuta_2.tiff,Y,107,Sorghastrum nutans,Full,265,545,326.093562,1.671299,56.869958,0.289222,0.189337,1.526482,449.616233,36.236281,299.087259,0.159,326.093562,0,0,95.123144,0,0,299.087259,0,0,36.236281,0,0
BU107_SorgNuta_3.tiff,Y,107,Sorghastrum nutans,Full,201,187,137.147708,1.363493,22.102353,0.260556,0.189337,1.478768,208.660244,12.421028,111.978925,0.092,137.147708,0,0,35.625844,0,0,111.978925,0,0,12.421028,0,0
BU107_SorgNuta_3.tiff,Y,107,Sorghastrum nutans,Full,154,188,158.205577,1.188327,30.254287,0.300611,0.254022,1.575028,233.629408,18.598652,150.32717,0.098,158.205577,0,0,47.850624,0,0,150.32717,0,0,18.598652,0,0
BU107_SorgNuta_3.tiff,Y,107,Sorghastrum nutans,Full,179,227,172.866517,1.313152,35.429009,0.345484,0.267763,1.69348,236.621324,26.173483,188.593519,0.156,172.866517,0,0,59.993741,0,0,188.593519,0,0,26.173483,0,0
BU107_SorgNuta_4.tiff,N,107,Sorghastrum nutans,Full,121,155,97.193649,1.594754,19.225516,0.324943,0.189337,1.354784,134.565881,15.091598,102.106752,0.04,97.193649,0,0,32.395787,0,0,102.106752,0,0,15.091598,0,0
BU107_SorgNuta_4.tiff,N,107,Sorghastrum nutans,Full,109,131,96.751496,1.353984,24.905701,0.39164,0.254022,1.439458,135.635095,21.427821,123.248989,0.186,96.751496,0,0,39.152801,0,0,123.248989,0,0,21.427821,0,0
BU107_SorgNuta_4.tiff,N,107,Sorghastrum nutans,Full,106,137,99.522701,1.37657,28.216304,0.445713,0.338696,1.628737,130.388529,27.308981,144.604854,0.214,99.522701,0,0,46.005806,0,0,144.604854,0,0,27.308981,0,0
BU107_SorgNuta_5.tiff,N,107,Sorghastrum nutans,Full,2064,2114,959.090166,2.204172,219.428275,0.451638,0.254022,2.201524,1005.704379,345.577517,1485.410722,1.644,955.527324,3.562842,0,464.705913,7.4592,0,1461.976955,23.433767,0,333.305859,12.271658,0
BU107_SorgNuta_5.tiff,N,107,Sorghastrum nutans,Full,2791,2785,1419.581935,1.961845,365.641497,0.520129,0.267763,2.46865,1480.041771,670.84852,2533.059419,1.887,1401.093341,18.488593,0,765.602638,40.181672,0,2406.824972,126.234447,0,602.089383,68.759137,0
BU107_SorgNuta_5.tiff,N,107,Sorghastrum nutans,Full,3143,3807,1955.082779,1.947232,475.335918,0.566853,0.34912,2.896296,1792.067251,1058.537339,3771.766159,2.024,1903.050551,52.032228,0,1083.604699,116.024787,0,3407.26354,364.502619,0,854.019069,204.51827,0
BU107_SorgNuta_6.tiff,N,107,Sorghastrum nutans,Full,296,354,206.187162,1.716887,41.222116,0.32708,0.254022,1.761952,282.1349,31.025578,218.489534,0.201,206.187162,0,0,69.366872,0,0,218.489534,0,0,31.025578,0,0
BU107_SorgNuta_6.tiff,N,107,Sorghastrum nutans,Full,565,922,389.795847,2.365341,76.163586,0.420956,0.305296,2.272042,386.490516,101.147974,538.662864,0.321,387.264137,2.53171,0,165.788024,5.37293,0,521.783307,16.879556,0,92.183837,8.964138,0
BU107_SorgNuta_6.tiff,N,107,Sorghastrum nutans,Full,11918,30086,5622.443199,5.351055,437.137617,0.18191,0.084674,2.957536,6853.425023,483.174029,3518.969599,1.339,5608.936876,13.506322,0,1079.415946,31.659785,0,3419.507451,99.462148,0,424.171571,59.002457,0
BU107_SorgNuta_8.tiff,N,107,Sorghastrum nutans,Full,1447,2313,1170.8925,1.975416,278.639136,0.853797,0.49373,5.250471,742.165409,1783.667467,3434.794944,0.367,1001.632017,166.324186,2.936297,569.926717,507.04727,14.998182,1793.490896,1594.185869,47.118179,430.270203,1293.217844,60.17942
BU107_SorgNuta_8.tiff,N,107,Sorghastrum nutans,Full,18859,29965,6553.802283,4.572155,855.768479,0.395811,0.084674,11.879133,7879.091244,9503.23496,10294.57636,1.726,6164.191203,252.564461,137.046618,1462.705806,754.968895,1050.650274,4621.470145,2372.391033,3300.715182,860.767424,1915.937398,6726.530138
BU107_SorgNuta_8.tiff,N,107,Sorghastrum nutans,Full,23,1999,2078.244525,0.961869,3006.862825,6.373978,2.259384,74.107512,492.133336,301984.423,42655.32573,0.537,927.816299,522.954585,627.473641,732.231979,1696.062461,11148.63319,2301.609057,5329.252536,35024.46414,661.152525,4616.488125,296706.7824
BU107_SorgNuta_9.tiff,N,107,Sorghastrum nutans,Full,776,1119,641.863643,1.743361,166.863714,0.769501,0.49373,4.247226,458.534473,668.740739,1657.158673,0.378,569.942994,71.920649,0,339.701848,187.195433,0,1068.150521,589.008153,0,271.48223,397.258509,0
BU107_SorgNuta_9.tiff,N,107,Sorghastrum nutans,Full,1823,2625,1045.213563,2.511448,255.248032,0.753147,0.254022,6.654321,902.002793,1782.864501,2815.675315,0.471,901.677134,123.749916,19.786513,401.210082,380.78969,113.388648,1262.316946,1197.137425,356.220945,286.149088,983.036717,513.678695
BU107_SorgNuta_9.tiff,N,107,Sorghastrum nutans,Full,4428,12555,2997.264942,4.188819,616.202346,0.704041,0.119747,18.579723,3007.088644,13816.93135,8165.416248,0.781,2721.982671,134.783281,140.49899,767.361231,433.540546,1394.35184,2422.922958,1362.007794,4380.485496,426.976906,1168.607169,12221.34727
BU108_AmphBract_1 1.tiff,Y,108,Amphicarpa bracteata,Full,1316,1695,1218.420502,1.391145,335.159572,0.523967,0.34912,4.582577,1478.859683,600.653249,2108.409874,0.798,1174.383006,44.037496,0,553.70365,116.94114,0,1740.547331,367.862544,0,341.974576,258.678673,0
BU108_AmphBract_1 1.tiff,Y,108,Amphicarpa bracteata,Full,1910,2532,1700.383732,1.489076,474.959509,0.706988,0.431754,5.810513,1566.116437,1675.506661,4053.499325,2.698,1574.584443,116.489102,9.310188,900.020147,338.976966,50.205256,2830.267562,1065.5073,157.724463,632.77815,829.743286,212.985225
BU108_AmphBract_1 1.tiff,N,108,Amphicarpa bracteata,Full,3168,6076,2734.701672,2.221815,631.274821,0.716678,0.378674,7.854626,2058.591826,3438.616031,6822.195381,1.087,2494.489556,207.868445,32.343671,1367.656736,603.229844,198.537427,4301.951669,1895.486021,624.757691,1000.830434,1461.682954,976.102642
BU108_AmphBract_1.tiff,Y,108,Amphicarpa bracteata,Full,1421,1804,1218.970367,1.479938,331.311243,0.485684,0.305296,3.947117,1517.512599,511.076033,1943.125925,1.415,1181.453072,37.517295,0,520.443711,97.407698,0,1636.793473,306.332452,0,304.463956,206.612078,0
BU108_AmphBract_1.tiff,Y,108,Amphicarpa bracteata,Full,2192,3156,1869.82649,1.687857,484.835753,0.660974,0.42337,5.808661,1694.49953,1668.593443,4170.37295,5.398,1736.959628,126.494734,6.372128,921.945545,370.082716,34.344677,2899.522745,1162.953219,107.896985,615.745324,907.201182,145.646937
BU108_AmphBract_1.tiff,N,108,Amphicarpa bracteata,Full,3618,6384,2872.641518,2.222345,641.335684,0.665545,0.378674,7.468612,2148.400961,3103.020749,6601.753018,1.94,2676.860269,166.77597,29.005279,1421.037172,502.492636,175.598143,4471.468007,1578.627175,551.657836,981.403699,1275.527262,846.089788
BU108_AmphBract_10a.tiff,Y,108,Amphicarpa bracteata,Full,63,147,89.145666,1.648987,32.530663,0.574125,0.598736,1.714518,101.016619,34.256463,166.354118,0.107,89.145666,0,0,52.95216,0,0,166.354118,0,0,34.256463,0,0
BU108_AmphBract_10a.tiff,N,108,Amphicarpa bracteata,Full,138,214,126.990957,1.685159,37.060113,0.62211,0.644858,1.910333,107.2442,58.235399,257.970512,0.093,126.990957,0,0,82.066953,0,0,257.970512,0,0,58.235399,0,0
BU108_AmphBract_10b.tiff,Y,108,Amphicarpa bracteata,Full,122,144,101.804127,1.414481,36.6138,0.694893,0.610593,1.880068,94.091957,62.241475,233.643719,0.101,101.804127,0,0,74.35818,0,0,233.643719,0,0,62.241475,0,0
BU108_AmphBract_10b.tiff,N,108,Amphicarpa bracteata,Full,158,194,138.953885,1.396147,41.792106,0.753094,0.682664,2.067156,93.128265,95.983044,343.956985,0.11,138.569843,0.384042,0,108.534648,0.784852,0,341.4913,2.465685,0,94.723183,1.259861,0
BU108_AmphBract_10c.tiff,N,108,Amphicarpa bracteata,Full,84,194,62.315348,3.113198,10.130768,0.286738,0.267763,0.911967,72.044437,5.940718,58.777158,0.014,62.315348,0,0,18.668077,0,0,58.777158,0,0,5.940718,0,0
BU108_AmphBract_10c.tiff,N,108,Amphicarpa bracteata,Full,85,261,84.518079,3.088097,13.98806,0.350142,0.305296,1.129692,73.253944,12.282381,95.780028,0.016,84.518079,0,0,30.385939,0,0,95.780028,0,0,12.282381,0,0
BU108_AmphBract_10d.tiff,N,108,Amphicarpa bracteata,Full,288,544,261.414908,2.080983,45.694209,0.401383,0.239494,3.336843,285.426486,91.465032,342.904123,0.049,253.258608,8.1563,0,87.955315,21.078485,0,276.68411,66.220013,0,47.699641,43.765391,0
BU108_AmphBract_10d.tiff,N,108,Amphicarpa bracteata,Full,319,571,280.360182,2.036666,57.612021,0.515591,0.267763,3.573404,272.415442,165.954646,485.052778,0.045,263.966647,16.393535,0,110.15946,44.18906,0,346.22875,138.824028,0,69.388521,96.566125,0
BU108_AmphBract_2 1.tiff,Y,108,Amphicarpa bracteata,Full,960,1764,1332.118709,1.324206,372.488548,0.392196,0.305296,1.831779,1959.636731,256.164979,1688.160505,1.726,1332.118709,0,0,537.160969,0,0,1688.160505,0,0,256.164979,0,0
